location,time,cases,deaths,n
ITA-Valle d'Aosta,2020-03-25,401,24,16
ITA-Valle d'Aosta,2020-03-26,408,28,16
ITA-Veneto,2020-02-24,33,1,32
ITA-Veneto,2020-02-25,43,1,32
ITA-Veneto,2020-02-26,71,2,32
ITA-Veneto,2020-02-27,111,2,32
ITA-Veneto,2020-02-28,151,2,32
ITA-Veneto,2020-02-29,191,2,32
ITA-Veneto,2020-03-01,263,2,32
ITA-Veneto,2020-03-02,273,2,32
ITA-Veneto,2020-03-03,307,3,32
ITA-Veneto,2020-03-04,360,6,32
ITA-Veneto,2020-03-05,407,10,32
ITA-Veneto,2020-03-06,488,12,32
ITA-Veneto,2020-03-07,543,13,32
ITA-Veneto,2020-03-08,670,18,32
ITA-Veneto,2020-03-09,744,20,32
ITA-Veneto,2020-03-10,856,26,32
ITA-Veneto,2020-03-11,1023,29,32
ITA-Veneto,2020-03-12,1384,32,32
ITA-Veneto,2020-03-13,1595,42,32
ITA-Veneto,2020-03-14,1937,55,32
ITA-Veneto,2020-03-15,2172,63,32
ITA-Veneto,2020-03-16,2473,69,32
ITA-Veneto,2020-03-17,2704,80,32
ITA-Veneto,2020-03-18,3214,94,32
ITA-Veneto,2020-03-19,3484,115,32
ITA-Veneto,2020-03-20,4031,131,32
ITA-Veneto,2020-03-21,4617,146,32
ITA-Veneto,2020-03-22,5122,169,32
ITA-Veneto,2020-03-23,5505,192,32
ITA-Veneto,2020-03-24,5948,216,32
ITA-Veneto,2020-03-25,6442,258,32
ITA-Veneto,2020-03-26,6935,287,32
ITA-Italy,NA,229,7,32
ITA-Italy,NA,322,10,32
ITA-Italy,NA,400,12,32
ITA-Italy,NA,650,17,32
ITA-Italy,NA,888,21,32
ITA-Italy,NA,1128,29,32
ITA-Italy,NA,1694,34,32
ITA-Italy,NA,2036,52,32
ITA-Italy,NA,2502,79,32
ITA-Italy,NA,3089,107,32
ITA-Italy,NA,3858,148,32
ITA-Italy,NA,4636,197,32
ITA-Italy,NA,5883,233,32
ITA-Italy,NA,7375,366,32
ITA-Italy,NA,9172,463,32
ITA-Italy,NA,10149,631,32
ITA-Italy,NA,12462,827,32
ITA-Italy,NA,15113,1016,32
ITA-Italy,NA,17660,1266,32
ITA-Italy,NA,21157,1441,32
ITA-Italy,NA,24747,1809,32
ITA-Italy,NA,27980,2158,32
ITA-Italy,NA,31506,2503,32
ITA-Italy,NA,35713,2978,32
ITA-Italy,NA,41035,3405,32
ITA-Italy,NA,47021,4032,32
ITA-Italy,NA,53578,4825,32
ITA-Italy,NA,59138,5476,32
ITA-Italy,NA,63927,6077,32
ITA-Italy,NA,69176,6820,32
ITA-Italy,NA,74386,7503,32
ITA-Italy,NA,80539,8165,32
ESP-Andalucía,2020-03-14,269,2,13
ESP-Andalucía,2020-03-15,437,6,13
ESP-Andalucía,2020-03-16,554,7,13
ESP-Andalucía,2020-03-17,683,11,13
ESP-Andalucía,2020-03-18,859,19,13
ESP-Andalucía,2020-03-19,1008,23,13
ESP-Andalucía,2020-03-20,1287,30,13
ESP-Andalucía,2020-03-21,1515,40,13
ESP-Andalucía,2020-03-22,1725,47,13
ESP-Andalucía,2020-03-23,1961,58,13
ESP-Andalucía,2020-03-24,2471,87,13
ESP-Andalucía,2020-03-25,3010,113,13
ESP-Andalucía,2020-03-26,3406,134,13
ESP-Aragón,2020-03-06,6,1,21
ESP-Aragón,2020-03-07,11,1,21
ESP-Aragón,2020-03-08,13,2,21
ESP-Aragón,2020-03-09,13,2,21
ESP-Aragón,2020-03-10,38,3,21
ESP-Aragón,2020-03-11,45,4,21
ESP-Aragón,2020-03-12,64,6,21
ESP-Aragón,2020-03-13,80,7,21
ESP-Aragón,2020-03-14,80,7,21
ESP-Aragón,2020-03-15,147,7,21
ESP-Aragón,2020-03-16,174,11,21
ESP-Aragón,2020-03-17,207,12,21
ESP-Aragón,2020-03-18,226,13,21
ESP-Aragón,2020-03-19,281,15,21
ESP-Aragón,2020-03-20,360,17,21
ESP-Aragón,2020-03-21,424,22,21
ESP-Aragón,2020-03-22,532,24,21
ESP-Aragón,2020-03-23,638,32,21
ESP-Aragón,2020-03-24,758,37,21
ESP-Aragón,2020-03-25,907,40,21
ESP-Aragón,2020-03-26,1116,48,21
ESP-Asturias,2020-03-12,47,1,15
ESP-Asturias,2020-03-13,67,1,15
ESP-Asturias,2020-03-14,92,1,15
ESP-Asturias,2020-03-15,137,1,15
ESP-Asturias,2020-03-16,177,1,15
ESP-Asturias,2020-03-17,193,1,15
ESP-Asturias,2020-03-18,242,1,15
ESP-Asturias,2020-03-19,292,1,15
ESP-Asturias,2020-03-20,344,2,15
ESP-Asturias,2020-03-21,486,5,15
ESP-Asturias,2020-03-22,545,8,15
ESP-Asturias,2020-03-23,594,12,15
ESP-Asturias,2020-03-24,662,22,15
ESP-Asturias,2020-03-25,779,25,15
ESP-Asturias,2020-03-26,841,27,15
ESP-Baleares,2020-03-12,22,1,15
ESP-Baleares,2020-03-13,30,1,15
ESP-Baleares,2020-03-14,28,1,15
ESP-Baleares,2020-03-15,28,1,15
ESP-Baleares,2020-03-16,73,1,15
ESP-Baleares,2020-03-17,92,1,15
ESP-Baleares,2020-03-18,112,1,15
ESP-Baleares,2020-03-19,169,2,15
ESP-Baleares,2020-03-20,203,2,15
ESP-Baleares,2020-03-21,246,4,15
ESP-Baleares,2020-03-22,331,4,15
ESP-Baleares,2020-03-23,400,10,15
ESP-Baleares,2020-03-24,478,10,15
ESP-Baleares,2020-03-25,562,13,15
ESP-Baleares,2020-03-26,660,17,15
ESP-Canarias,2020-03-14,90,1,13
ESP-Canarias,2020-03-15,109,1,13
ESP-Canarias,2020-03-16,119,1,13
ESP-Canarias,2020-03-17,148,2,13
ESP-Canarias,2020-03-18,181,3,13
ESP-Canarias,2020-03-19,220,3,13
ESP-Canarias,2020-03-20,287,4,13
ESP-Canarias,2020-03-21,348,7,13
ESP-Canarias,2020-03-22,414,9,13
ESP-Canarias,2020-03-23,481,11,13
ESP-Canarias,2020-03-24,557,16,13
ESP-Canarias,2020-03-25,657,21,13
ESP-Canarias,2020-03-26,784,24,13
ESP-Castilla-La Mancha,2020-03-12,115,1,15
ESP-Castilla-La Mancha,2020-03-13,194,5,15
ESP-Castilla-La Mancha,2020-03-14,289,6,15
ESP-Castilla-La Mancha,2020-03-15,401,10,15
ESP-Castilla-La Mancha,2020-03-16,567,17,15
ESP-Castilla-La Mancha,2020-03-17,567,17,15
ESP-Castilla-La Mancha,2020-03-18,675,28,15
ESP-Castilla-La Mancha,2020-03-19,801,42,15
ESP-Castilla-La Mancha,2020-03-20,1044,42,15
ESP-Castilla-La Mancha,2020-03-21,1423,84,15
ESP-Castilla-La Mancha,2020-03-22,1819,112,15
ESP-Castilla-La Mancha,2020-03-23,2078,145,15
ESP-Castilla-La Mancha,2020-03-24,2465,216,15
ESP-Castilla-La Mancha,2020-03-25,2780,263,15
ESP-Castilla-La Mancha,2020-03-26,3383,316,15
ESP-Castilla y León,2020-03-13,169,1,14
ESP-Castilla y León,2020-03-14,223,3,14
ESP-Castilla y León,2020-03-15,292,6,14
ESP-Castilla y León,2020-03-16,334,9,14
ESP-Castilla y León,2020-03-17,431,12,14
ESP-Castilla y León,2020-03-18,668,22,14
ESP-Castilla y León,2020-03-19,868,29,14
ESP-Castilla y León,2020-03-20,1147,43,14
ESP-Castilla y León,2020-03-21,1466,55,14
ESP-Castilla y León,2020-03-22,1744,74,14
ESP-Castilla y León,2020-03-23,2055,102,14
ESP-Castilla y León,2020-03-24,2460,124,14
ESP-Castilla y León,2020-03-25,2940,165,14
ESP-Castilla y León,2020-03-26,3488,206,14
ESP-Cataluña,2020-03-07,24,1,20
ESP-Cataluña,2020-03-08,49,1,20
ESP-Cataluña,2020-03-09,75,1,20
ESP-Cataluña,2020-03-10,124,3,20
ESP-Cataluña,2020-03-11,156,3,20
ESP-Cataluña,2020-03-12,260,4,20
ESP-Cataluña,2020-03-13,316,4,20
ESP-Cataluña,2020-03-14,509,6,20
ESP-Cataluña,2020-03-15,715,8,20
ESP-Cataluña,2020-03-16,903,12,20
ESP-Cataluña,2020-03-17,1394,18,20
ESP-Cataluña,2020-03-18,1866,41,20
ESP-Cataluña,2020-03-19,2702,55,20
ESP-Cataluña,2020-03-20,3270,82,20
ESP-Cataluña,2020-03-21,4203,122,20
ESP-Cataluña,2020-03-22,4704,191,20
ESP-Cataluña,2020-03-23,5925,245,20
ESP-Cataluña,2020-03-24,7864,282,20
ESP-Cataluña,2020-03-25,9937,516,20
ESP-Cataluña,2020-03-26,11592,672,20
ESP-C. Valenciana,2020-03-04,19,1,23
ESP-C. Valenciana,2020-03-05,19,1,23
ESP-C. Valenciana,2020-03-06,30,1,23
ESP-C. Valenciana,2020-03-07,30,1,23
ESP-C. Valenciana,2020-03-08,37,1,23
ESP-C. Valenciana,2020-03-09,37,1,23
ESP-C. Valenciana,2020-03-10,50,1,23
ESP-C. Valenciana,2020-03-11,65,1,23
ESP-C. Valenciana,2020-03-12,76,1,23
ESP-C. Valenciana,2020-03-13,94,1,23
ESP-C. Valenciana,2020-03-14,130,4,23
ESP-C. Valenciana,2020-03-15,409,5,23
ESP-C. Valenciana,2020-03-16,409,5,23
ESP-C. Valenciana,2020-03-17,541,13,23
ESP-C. Valenciana,2020-03-18,726,22,23
ESP-C. Valenciana,2020-03-19,921,24,23
ESP-C. Valenciana,2020-03-20,1105,33,23
ESP-C. Valenciana,2020-03-21,1363,50,23
ESP-C. Valenciana,2020-03-22,1604,69,23
ESP-C. Valenciana,2020-03-23,1901,94,23
ESP-C. Valenciana,2020-03-24,2167,115,23
ESP-C. Valenciana,2020-03-25,2616,143,23
ESP-C. Valenciana,2020-03-26,3200,167,23
ESP-Extremadura,2020-03-12,19,1,15
ESP-Extremadura,2020-03-13,39,1,15
ESP-Extremadura,2020-03-14,66,2,15
ESP-Extremadura,2020-03-15,95,2,15
ESP-Extremadura,2020-03-16,111,2,15
ESP-Extremadura,2020-03-17,153,3,15
ESP-Extremadura,2020-03-18,194,6,15
ESP-Extremadura,2020-03-19,241,8,15
ESP-Extremadura,2020-03-20,297,10,15
ESP-Extremadura,2020-03-21,354,12,15
ESP-Extremadura,2020-03-22,384,14,15
ESP-Extremadura,2020-03-23,493,18,15
ESP-Extremadura,2020-03-24,636,26,15
ESP-Extremadura,2020-03-25,742,39,15
ESP-Extremadura,2020-03-26,969,58,15
ESP-Galicia,2020-03-15,195,2,12
ESP-Galicia,2020-03-16,245,2,12
ESP-Galicia,2020-03-17,292,3,12
ESP-Galicia,2020-03-18,341,3,12
ESP-Galicia,2020-03-19,453,4,12
ESP-Galicia,2020-03-20,578,5,12
ESP-Galicia,2020-03-21,739,9,12
ESP-Galicia,2020-03-22,915,12,12
ESP-Galicia,2020-03-23,1208,18,12
ESP-Galicia,2020-03-24,1415,20,12
ESP-Galicia,2020-03-25,1653,27,12
ESP-Galicia,2020-03-26,1915,32,12
ESP-Madrid,2020-03-05,90,1,22
ESP-Madrid,2020-03-06,137,2,22
ESP-Madrid,2020-03-07,174,4,22
ESP-Madrid,2020-03-08,202,8,22
ESP-Madrid,2020-03-09,469,8,22
ESP-Madrid,2020-03-10,782,21,22
ESP-Madrid,2020-03-11,1024,31,22
ESP-Madrid,2020-03-12,1388,56,22
ESP-Madrid,2020-03-13,1990,81,22
ESP-Madrid,2020-03-14,2940,86,22
ESP-Madrid,2020-03-15,3544,213,22
ESP-Madrid,2020-03-16,4165,213,22
ESP-Madrid,2020-03-17,4871,355,22
ESP-Madrid,2020-03-18,5637,390,22
ESP-Madrid,2020-03-19,6777,498,22
ESP-Madrid,2020-03-20,7165,628,22
ESP-Madrid,2020-03-21,8921,804,22
ESP-Madrid,2020-03-22,9702,1021,22
ESP-Madrid,2020-03-23,10575,1263,22
ESP-Madrid,2020-03-24,12352,1535,22
ESP-Madrid,2020-03-25,14597,1825,22
ESP-Madrid,2020-03-26,17166,2090,22
ESP-Navarra,2020-03-16,274,1,11
ESP-Navarra,2020-03-17,313,2,11
ESP-Navarra,2020-03-18,386,3,11
ESP-Navarra,2020-03-19,482,4,11
ESP-Navarra,2020-03-20,554,5,11
ESP-Navarra,2020-03-21,664,9,11
ESP-Navarra,2020-03-22,794,14,11
ESP-Navarra,2020-03-23,886,24,11
ESP-Navarra,2020-03-24,1014,31,11
ESP-Navarra,2020-03-25,1197,33,11
ESP-Navarra,2020-03-26,1411,49,11
ESP-País Vasco,2020-03-05,17,1,22
ESP-País Vasco,2020-03-06,45,1,22
ESP-País Vasco,2020-03-07,45,1,22
ESP-País Vasco,2020-03-08,102,5,22
ESP-País Vasco,2020-03-09,149,5,22
ESP-País Vasco,2020-03-10,195,6,22
ESP-País Vasco,2020-03-11,225,6,22
ESP-País Vasco,2020-03-12,346,11,22
ESP-País Vasco,2020-03-13,417,14,22
ESP-País Vasco,2020-03-14,417,14,22
ESP-País Vasco,2020-03-15,630,23,22
ESP-País Vasco,2020-03-16,630,23,22
ESP-País Vasco,2020-03-17,765,36,22
ESP-País Vasco,2020-03-18,973,40,22
ESP-País Vasco,2020-03-19,1190,53,22
ESP-País Vasco,2020-03-20,1465,71,22
ESP-País Vasco,2020-03-21,1725,85,22
ESP-País Vasco,2020-03-22,2097,97,22
ESP-País Vasco,2020-03-23,2421,120,22
ESP-País Vasco,2020-03-24,2728,133,22
ESP-País Vasco,2020-03-25,3271,155,22
ESP-País Vasco,2020-03-26,3946,180,22
ESP-La Rioja,2020-03-10,144,1,17
ESP-La Rioja,2020-03-11,179,2,17
ESP-La Rioja,2020-03-12,205,2,17
ESP-La Rioja,2020-03-13,243,2,17
ESP-La Rioja,2020-03-14,278,3,17
ESP-La Rioja,2020-03-15,300,3,17
ESP-La Rioja,2020-03-16,312,4,17
ESP-La Rioja,2020-03-17,355,5,17
ESP-La Rioja,2020-03-18,419,5,17
ESP-La Rioja,2020-03-19,468,5,17
ESP-La Rioja,2020-03-20,497,7,17
ESP-La Rioja,2020-03-21,564,15,17
ESP-La Rioja,2020-03-22,654,18,17
ESP-La Rioja,2020-03-23,747,22,17
ESP-La Rioja,2020-03-24,802,30,17
ESP-La Rioja,2020-03-25,928,37,17
ESP-La Rioja,2020-03-26,995,43,17
Spain,2020-03-04,198,1,23
Spain,2020-03-05,237,3,23
Spain,2020-03-06,365,5,23
Spain,2020-03-07,430,8,23
Spain,2020-03-08,589,17,23
Spain,2020-03-09,999,17,23
Spain,2020-03-10,1622,35,23
Spain,2020-03-11,2128,47,23
Spain,2020-03-12,2950,84,23
Spain,2020-03-13,4209,120,23
Spain,2020-03-14,5753,136,23
Spain,2020-03-15,7753,288,23
Spain,2020-03-16,9191,309,23
Spain,2020-03-17,11178,491,23
Spain,2020-03-18,13716,598,23
Spain,2020-03-19,17147,767,23
Spain,2020-03-20,19980,1002,23
Spain,2020-03-21,24926,1326,23
Spain,2020-03-22,28572,1720,23
Spain,2020-03-23,33089,2182,23
Spain,2020-03-24,39673,2696,23
Spain,2020-03-25,47610,3434,23
Spain,2020-03-26,56188,4089,23
CHE-Basel-Stadt,2020-03-12,73,1,14
CHE-Basel-Stadt,2020-03-13,92,1,14
CHE-Basel-Stadt,2020-03-14,100,1,14
CHE-Basel-Stadt,2020-03-16,144,4,14
CHE-Basel-Stadt,2020-03-17,165,4,14
CHE-Basel-Stadt,2020-03-18,182,4,14
CHE-Basel-Stadt,2020-03-19,222,4,14
CHE-Basel-Stadt,2020-03-20,272,4,14
CHE-Basel-Stadt,2020-03-21,299,5,14
CHE-Basel-Stadt,2020-03-22,358,5,14
CHE-Basel-Stadt,2020-03-23,376,5,14
CHE-Basel-Stadt,2020-03-24,414,5,14
CHE-Basel-Stadt,2020-03-25,466,8,14
CHE-Basel-Stadt,2020-03-26,505,12,14
CHE-Basel-Landschaft,2020-03-08,19,1,19
CHE-Basel-Landschaft,2020-03-09,20,1,19
CHE-Basel-Landschaft,2020-03-10,22,1,19
CHE-Basel-Landschaft,2020-03-11,26,2,19
CHE-Basel-Landschaft,2020-03-12,26,2,19
CHE-Basel-Landschaft,2020-03-13,42,2,19
CHE-Basel-Landschaft,2020-03-14,47,2,19
CHE-Basel-Landschaft,2020-03-15,54,2,19
CHE-Basel-Landschaft,2020-03-16,76,2,19
CHE-Basel-Landschaft,2020-03-17,89,2,19
CHE-Basel-Landschaft,2020-03-18,116,2,19
CHE-Basel-Landschaft,2020-03-19,134,2,19
CHE-Basel-Landschaft,2020-03-20,184,3,19
CHE-Basel-Landschaft,2020-03-21,282,3,19
CHE-Basel-Landschaft,2020-03-22,289,3,19
CHE-Basel-Landschaft,2020-03-23,302,3,19
CHE-Basel-Landschaft,2020-03-24,306,4,19
CHE-Basel-Landschaft,2020-03-25,341,5,19
CHE-Basel-Landschaft,2020-03-26,422,5,19
CHE-Ticino,2020-03-10,5,1,14
CHE-Ticino,2020-03-14,265,3,14
CHE-Ticino,2020-03-15,291,6,14
CHE-Ticino,2020-03-16,330,8,14
CHE-Ticino,2020-03-17,422,10,14
CHE-Ticino,2020-03-18,511,14,14
CHE-Ticino,2020-03-19,638,15,14
CHE-Ticino,2020-03-20,834,22,14
CHE-Ticino,2020-03-21,918,28,14
CHE-Ticino,2020-03-22,939,37,14
CHE-Ticino,2020-03-23,1165,48,14
CHE-Ticino,2020-03-24,1211,53,14
CHE-Ticino,2020-03-25,1354,60,14
CHE-Ticino,2020-03-26,1401,67,14
CHE-Vaud,2020-03-06,23,1,20
CHE-Vaud,2020-03-07,30,1,20
CHE-Vaud,2020-03-08,40,1,20
CHE-Vaud,2020-03-09,51,1,20
CHE-Vaud,2020-03-10,77,1,20
CHE-Vaud,2020-03-11,108,1,20
CHE-Vaud,2020-03-12,156,1,20
CHE-Vaud,2020-03-13,204,2,20
CHE-Vaud,2020-03-14,350,3,20
CHE-Vaud,2020-03-15,406,4,20
CHE-Vaud,2020-03-16,508,5,20
CHE-Vaud,2020-03-17,608,5,20
CHE-Vaud,2020-03-18,796,5,20
CHE-Vaud,2020-03-19,1212,7,20
CHE-Vaud,2020-03-20,1432,12,20
CHE-Vaud,2020-03-21,1676,15,20
CHE-Vaud,2020-03-22,1782,16,20
CHE-Vaud,2020-03-23,1822,17,20
CHE-Vaud,2020-03-24,2162,21,20
CHE-Vaud,2020-03-25,2215,21,20
CHE-Valais,2020-03-14,76,1,13
CHE-Valais,2020-03-15,98,1,13
CHE-Valais,2020-03-16,116,2,13
CHE-Valais,2020-03-17,173,3,13
CHE-Valais,2020-03-18,225,3,13
CHE-Valais,2020-03-19,311,4,13
CHE-Valais,2020-03-20,346,6,13
CHE-Valais,2020-03-21,433,7,13
CHE-Valais,2020-03-22,490,10,13
CHE-Valais,2020-03-23,527,12,13
CHE-Valais,2020-03-24,606,13,13
CHE-Valais,2020-03-25,651,14,13
CHE-Valais,2020-03-26,715,15,13
CHE-Geneva,2020-03-09,44,1,18
CHE-Geneva,2020-03-10,68,2,18
CHE-Geneva,2020-03-11,79,2,18
CHE-Geneva,2020-03-12,108,2,18
CHE-Geneva,2020-03-13,173,2,18
CHE-Geneva,2020-03-14,282,2,18
CHE-Geneva,2020-03-15,372,4,18
CHE-Geneva,2020-03-16,472,4,18
CHE-Geneva,2020-03-17,619,4,18
CHE-Geneva,2020-03-18,751,5,18
CHE-Geneva,2020-03-19,961,5,18
CHE-Geneva,2020-03-20,1136,8,18
CHE-Geneva,2020-03-21,1262,10,18
CHE-Geneva,2020-03-22,1417,9,18
CHE-Geneva,2020-03-23,1509,9,18
CHE-Geneva,2020-03-24,1598,12,18
CHE-Geneva,2020-03-25,1708,15,18
CHE-Geneva,2020-03-26,1743,21,18
USA-California,2020-03-12,202,4,15
USA-California,2020-03-13,202,4,15
USA-California,2020-03-14,252,5,15
USA-California,2020-03-15,293,5,15
USA-California,2020-03-16,335,6,15
USA-California,2020-03-17,483,11,15
USA-California,2020-03-18,611,13,15
USA-California,2020-03-19,924,18,15
USA-California,2020-03-20,1063,20,15
USA-California,2020-03-21,1279,24,15
USA-California,2020-03-22,1536,27,15
USA-California,2020-03-23,1733,27,15
USA-California,2020-03-24,2102,40,15
USA-California,2020-03-25,2102,40,15
USA-California,2020-03-26,3006,65,15
USA-Colorado,2020-03-14,101,1,13
USA-Colorado,2020-03-15,131,1,13
USA-Colorado,2020-03-16,131,1,13
USA-Colorado,2020-03-17,160,1,13
USA-Colorado,2020-03-18,183,2,13
USA-Colorado,2020-03-19,216,2,13
USA-Colorado,2020-03-20,277,3,13
USA-Colorado,2020-03-21,363,4,13
USA-Colorado,2020-03-22,475,5,13
USA-Colorado,2020-03-23,591,6,13
USA-Colorado,2020-03-24,720,7,13
USA-Colorado,2020-03-25,912,11,13
USA-Colorado,2020-03-26,1086,19,13
USA-Florida,2020-03-11,28,2,16
USA-Florida,2020-03-12,32,2,16
USA-Florida,2020-03-13,50,2,16
USA-Florida,2020-03-14,77,3,16
USA-Florida,2020-03-15,116,4,16
USA-Florida,2020-03-16,141,4,16
USA-Florida,2020-03-17,186,6,16
USA-Florida,2020-03-18,314,7,16
USA-Florida,2020-03-19,390,8,16
USA-Florida,2020-03-20,520,10,16
USA-Florida,2020-03-21,658,12,16
USA-Florida,2020-03-22,830,13,16
USA-Florida,2020-03-23,1171,14,16
USA-Florida,2020-03-24,1412,18,16
USA-Florida,2020-03-25,1682,22,16
USA-Florida,2020-03-26,2355,28,16
USA-Georgia,2020-03-13,42,1,14
USA-Georgia,2020-03-14,66,1,14
USA-Georgia,2020-03-15,99,1,14
USA-Georgia,2020-03-16,121,1,14
USA-Georgia,2020-03-17,146,1,14
USA-Georgia,2020-03-18,197,1,14
USA-Georgia,2020-03-19,287,10,14
USA-Georgia,2020-03-20,420,13,14
USA-Georgia,2020-03-21,507,14,14
USA-Georgia,2020-03-22,600,23,14
USA-Georgia,2020-03-23,772,25,14
USA-Georgia,2020-03-24,1026,32,14
USA-Georgia,2020-03-25,1247,40,14
USA-Georgia,2020-03-26,1525,48,14
USA-Illinois,2020-03-17,160,1,10
USA-Illinois,2020-03-18,289,1,10
USA-Illinois,2020-03-19,426,4,10
USA-Illinois,2020-03-20,590,5,10
USA-Illinois,2020-03-21,759,6,10
USA-Illinois,2020-03-22,1058,9,10
USA-Illinois,2020-03-23,1285,12,10
USA-Illinois,2020-03-24,1551,16,10
USA-Illinois,2020-03-25,1865,19,10
USA-Illinois,2020-03-26,2538,26,10
USA-Indiana,2020-03-16,24,1,11
USA-Indiana,2020-03-17,30,2,11
USA-Indiana,2020-03-18,39,2,11
USA-Indiana,2020-03-19,56,2,11
USA-Indiana,2020-03-20,79,2,11
USA-Indiana,2020-03-21,126,4,11
USA-Indiana,2020-03-22,201,6,11
USA-Indiana,2020-03-23,259,7,11
USA-Indiana,2020-03-24,365,12,11
USA-Indiana,2020-03-25,477,14,11
USA-Indiana,2020-03-26,645,17,11
USA-Kansas,2020-03-14,6,1,13
USA-Kansas,2020-03-15,8,1,13
USA-Kansas,2020-03-16,11,1,13
USA-Kansas,2020-03-17,15,1,13
USA-Kansas,2020-03-18,16,1,13
USA-Kansas,2020-03-19,34,1,13
USA-Kansas,2020-03-20,44,1,13
USA-Kansas,2020-03-21,55,2,13
USA-Kansas,2020-03-22,64,2,13
USA-Kansas,2020-03-23,82,2,13
USA-Kansas,2020-03-24,98,2,13
USA-Kansas,2020-03-25,126,3,13
USA-Kansas,2020-03-26,168,3,13
USA-Kentucky,2020-03-16,21,1,11
USA-Kentucky,2020-03-17,22,1,11
USA-Kentucky,2020-03-18,26,1,11
USA-Kentucky,2020-03-19,35,1,11
USA-Kentucky,2020-03-20,47,1,11
USA-Kentucky,2020-03-21,54,2,11
USA-Kentucky,2020-03-22,99,3,11
USA-Kentucky,2020-03-23,104,3,11
USA-Kentucky,2020-03-24,124,4,11
USA-Kentucky,2020-03-25,157,4,11
USA-Kentucky,2020-03-26,198,4,11
USA-Louisiana,2020-03-15,91,2,12
USA-Louisiana,2020-03-16,114,2,12
USA-Louisiana,2020-03-17,171,4,12
USA-Louisiana,2020-03-18,240,6,12
USA-Louisiana,2020-03-19,347,8,12
USA-Louisiana,2020-03-20,479,12,12
USA-Louisiana,2020-03-21,585,16,12
USA-Louisiana,2020-03-22,837,20,12
USA-Louisiana,2020-03-23,1172,34,12
USA-Louisiana,2020-03-24,1388,46,12
USA-Louisiana,2020-03-25,1795,65,12
USA-Louisiana,2020-03-26,2305,83,12
USA-New Jersey,2020-03-11,24,1,16
USA-New Jersey,2020-03-12,30,1,16
USA-New Jersey,2020-03-13,50,1,16
USA-New Jersey,2020-03-14,50,1,16
USA-New Jersey,2020-03-15,98,2,16
USA-New Jersey,2020-03-16,178,2,16
USA-New Jersey,2020-03-17,267,3,16
USA-New Jersey,2020-03-18,427,5,16
USA-New Jersey,2020-03-19,742,9,16
USA-New Jersey,2020-03-20,890,11,16
USA-New Jersey,2020-03-21,1327,16,16
USA-New Jersey,2020-03-22,1914,20,16
USA-New Jersey,2020-03-23,2844,27,16
USA-New Jersey,2020-03-24,3675,44,16
USA-New Jersey,2020-03-25,4402,62,16
USA-New Jersey,2020-03-26,6876,81,16
USA-Nevada,2020-03-16,45,1,11
USA-Nevada,2020-03-17,55,1,11
USA-Nevada,2020-03-18,55,1,11
USA-Nevada,2020-03-19,95,1,11
USA-Nevada,2020-03-20,109,1,11
USA-Nevada,2020-03-21,124,2,11
USA-Nevada,2020-03-22,190,2,11
USA-Nevada,2020-03-23,245,4,11
USA-Nevada,2020-03-24,278,4,11
USA-Nevada,2020-03-25,321,6,11
USA-Nevada,2020-03-26,420,10,11
USA-New York,2020-03-15,729,3,12
USA-New York,2020-03-16,950,7,12
USA-New York,2020-03-17,1700,7,12
USA-New York,2020-03-18,2382,12,12
USA-New York,2020-03-19,4152,12,12
USA-New York,2020-03-20,7102,35,12
USA-New York,2020-03-21,10356,44,12
USA-New York,2020-03-22,15168,114,12
USA-New York,2020-03-23,20875,114,12
USA-New York,2020-03-24,25665,210,12
USA-New York,2020-03-25,30811,285,12
USA-New York,2020-03-26,37258,385,12
USA-South Carolina,2020-03-16,28,1,11
USA-South Carolina,2020-03-17,33,1,11
USA-South Carolina,2020-03-18,60,1,11
USA-South Carolina,2020-03-19,60,1,11
USA-South Carolina,2020-03-20,81,1,11
USA-South Carolina,2020-03-21,152,1,11
USA-South Carolina,2020-03-22,195,3,11
USA-South Carolina,2020-03-23,299,5,11
USA-South Carolina,2020-03-24,298,5,11
USA-South Carolina,2020-03-25,424,7,11
USA-South Carolina,2020-03-26,456,9,11
USA-Texas,2020-03-17,64,1,10
USA-Texas,2020-03-18,83,2,10
USA-Texas,2020-03-19,143,3,10
USA-Texas,2020-03-20,194,5,10
USA-Texas,2020-03-21,304,5,10
USA-Texas,2020-03-22,334,5,10
USA-Texas,2020-03-23,352,8,10
USA-Texas,2020-03-24,410,9,10
USA-Texas,2020-03-25,974,12,10
USA-Texas,2020-03-26,1396,18,10
USA-Virginia,2020-03-15,45,1,12
USA-Virginia,2020-03-16,51,1,12
USA-Virginia,2020-03-17,67,1,12
USA-Virginia,2020-03-18,77,1,12
USA-Virginia,2020-03-19,94,2,12
USA-Virginia,2020-03-20,114,2,12
USA-Virginia,2020-03-21,152,2,12
USA-Virginia,2020-03-22,219,3,12
USA-Virginia,2020-03-23,254,6,12
USA-Virginia,2020-03-24,290,7,12
USA-Virginia,2020-03-25,391,9,12
USA-Virginia,2020-03-26,460,13,12
USA-Washington,2020-03-11,267,24,16
USA-Washington,2020-03-12,337,29,16
USA-Washington,2020-03-13,457,31,16
USA-Washington,2020-03-14,568,37,16
USA-Washington,2020-03-15,642,40,16
USA-Washington,2020-03-16,769,42,16
USA-Washington,2020-03-17,904,48,16
USA-Washington,2020-03-18,1012,52,16
